record_id,date,production_line_efficiency,downtime_hours,yield_rate,defect_rate
REC-35908259,2022-02-26,98.14,3.56,99.81,3.53
REC-71440701,2023-07-07,97.02,1.83,80.17,0.3
REC-42120359,2022-10-19,81.36,2.57,86.34,1.59
REC-73373435,2020-03-23,72.43,7.09,93.36,0.34
REC-53315309,2021-04-09,95.61,7.59,80.68,3.81
REC-49323367,2023-07-25,80.63,2.2,90.58,1.82
REC-14145953,2020-05-30,70.41,5.28,85.31,1.57
REC-87524461,2020-05-08,85.4,9.13,95.53,0.76
REC-71631831,2022-12-28,79.15,6.89,95.71,0.91
REC-90966708,2021-03-10,92.26,1.7,83.77,4.72
REC-42465073,2022-02-13,84.91,1.31,87.45,0.6
REC-71928895,2020-04-28,74.44,7.66,99.79,3.59
REC-96084467,2020-08-06,87.67,6.46,85.22,2.12
REC-91068419,2021-01-25,86.67,2.0,80.92,3.86
REC-31376399,2022-01-06,88.47,1.05,83.0,1.95
REC-72037075,2020-08-15,74.68,0.96,87.69,4.95
REC-10923862,2020-12-04,72.39,2.79,89.37,3.92
REC-64538931,2023-11-22,92.66,1.92,83.08,3.56
REC-73110413,2020-12-12,73.96,4.71,81.96,1.99
REC-19444312,2021-05-28,97.89,4.73,90.71,2.56
REC-44900534,2024-02-05,72.59,7.05,82.97,3.94
REC-26237925,2019-11-11,96.11,3.45,95.74,2.96
REC-13183661,2022-02-28,71.66,3.82,93.93,2.48
REC-74532898,2023-03-19,73.89,2.88,86.36,3.13
REC-49320837,2024-04-10,82.02,2.9,89.68,2.79
REC-15356154,2020-10-16,82.23,8.62,81.32,1.6
REC-63610511,2023-09-13,83.43,6.95,90.5,4.58
REC-94458947,2022-08-14,89.29,8.76,81.79,1.28
REC-67524179,2023-03-30,77.6,7.27,95.65,0.91
REC-23908045,2023-06-12,75.68,2.04,91.21,4.86
REC-45232032,2019-11-07,90.22,0.82,89.22,2.16
REC-32676550,2022-02-23,89.95,5.91,91.81,1.06
REC-65417567,2021-04-11,89.74,8.64,86.83,2.37
REC-29052219,2020-03-15,74.72,1.05,95.11,0.3
REC-74772268,2019-11-09,95.88,4.86,96.4,0.77
REC-45501623,2021-08-23,83.5,7.45,99.46,1.07
REC-54295297,2024-02-02,80.14,4.39,90.15,2.14
REC-71504202,2022-07-11,84.43,4.57,83.62,0.93
REC-42846895,2023-03-04,78.56,5.95,92.95,3.77
REC-55961908,2024-08-03,73.36,4.2,89.53,1.75
REC-69682874,2022-08-02,98.31,0.98,97.47,0.61
REC-70448464,2022-06-11,84.59,5.97,80.51,3.72
REC-86266699,2023-10-21,83.56,4.22,83.81,3.72
REC-89782793,2024-03-06,85.2,9.93,89.58,3.94
REC-28793298,2024-05-02,98.84,0.61,87.45,4.11
REC-80032031,2023-06-16,73.81,0.03,99.87,2.25
REC-13481673,2023-07-25,73.36,4.8,92.1,0.9
REC-59774794,2022-04-03,76.29,7.74,96.14,1.53
REC-49086658,2024-06-29,77.44,9.63,89.45,0.49
REC-31246994,2020-10-15,73.0,7.76,82.77,0.23
REC-73791651,2022-04-11,89.43,0.67,98.35,4.27
REC-49578072,2021-02-16,91.88,9.57,83.39,4.76
REC-27254103,2021-11-17,80.06,7.92,80.11,3.33
REC-91530481,2021-08-06,89.22,5.15,88.99,4.57
REC-61570031,2023-10-15,99.53,0.76,81.8,0.62
REC-95464793,2022-10-31,71.2,3.65,88.79,4.04
REC-13758727,2022-02-13,75.44,7.79,90.39,3.59
REC-88279855,2020-01-27,74.86,0.24,94.89,1.01
REC-29912993,2020-12-05,71.94,3.9,86.98,0.62
REC-44818920,2022-09-03,94.27,1.07,99.49,3.9
REC-78262003,2022-02-01,89.79,8.98,99.2,4.35
REC-64471544,2023-07-19,80.9,4.57,99.03,3.74
REC-93008294,2021-01-30,91.37,3.32,94.85,3.2
REC-56199559,2021-01-13,92.51,6.81,96.42,0.3
REC-88803982,2024-03-22,75.66,8.32,92.46,2.26
REC-52184126,2022-02-04,98.31,7.7,87.96,2.56
REC-60246095,2021-03-21,82.7,2.95,95.91,2.67
REC-75128586,2021-02-27,95.4,7.19,95.23,4.88
REC-80496099,2020-12-21,86.2,6.35,94.39,0.18
REC-33540092,2021-01-15,89.64,6.86,91.45,1.28
REC-60985606,2021-09-10,85.05,9.01,89.76,0.68
REC-99757409,2020-08-30,96.53,7.06,87.72,1.05
REC-55951720,2020-01-07,72.53,2.48,88.73,4.45
REC-51514655,2022-05-12,74.27,2.61,91.77,1.17
REC-40106377,2024-07-21,84.51,0.84,97.97,1.54
REC-47354880,2020-09-28,76.76,5.72,93.09,4.4
REC-97241075,2023-06-02,95.96,5.58,81.31,2.2
REC-57848816,2021-11-19,88.62,0.05,98.97,2.77
REC-71649116,2022-10-24,95.96,5.22,93.9,0.55
REC-80345971,2021-03-28,99.71,5.45,89.34,3.2
REC-37183114,2021-05-31,72.86,5.33,94.54,3.49
REC-99153332,2024-06-14,89.04,4.94,82.55,3.3
REC-63484586,2019-12-18,93.28,7.0,88.64,2.44
REC-54226765,2022-05-13,70.01,0.83,90.83,4.19
REC-19019126,2022-08-05,84.65,7.76,89.38,1.46
REC-84260585,2020-12-04,89.27,1.39,96.42,2.91
REC-82172776,2022-11-03,85.23,3.73,89.29,3.99
REC-17512810,2023-06-26,96.53,1.46,94.82,2.08
REC-86061476,2024-04-05,77.7,2.18,90.39,0.72
REC-43282231,2021-01-19,81.31,0.97,87.83,4.84
REC-44369411,2024-03-16,94.16,1.5,84.81,2.77
REC-97349865,2022-03-26,74.03,4.7,88.27,2.56
REC-40647266,2020-09-13,87.53,1.51,96.08,2.66
REC-33814342,2019-11-18,76.79,5.42,98.99,2.38
REC-91757079,2023-02-09,98.85,0.36,97.05,2.01
REC-84084918,2023-12-01,70.18,5.23,93.63,1.98
REC-22262023,2020-11-26,80.67,3.28,94.39,2.74
REC-18545499,2023-07-26,70.4,1.13,96.55,3.49
REC-80136507,2022-05-23,90.76,6.67,99.69,2.67
REC-18169177,2020-12-29,82.32,8.68,82.26,2.56
REC-40546109,2019-09-15,77.99,1.69,87.83,2.32
REC-88608288,2024-04-24,79.42,4.15,99.34,0.23
REC-72313438,2023-12-26,82.27,9.98,87.64,0.91
REC-82066013,2022-06-27,80.24,9.13,91.5,0.23
REC-52796441,2022-03-08,92.3,2.26,98.43,4.89
REC-36363828,2023-09-13,92.16,5.91,81.63,4.4
REC-25623801,2022-02-18,94.04,8.43,86.78,2.08
REC-21191907,2024-07-19,77.46,4.4,89.03,2.57
REC-36494075,2020-12-01,73.15,5.5,86.58,4.14
REC-82795512,2024-06-23,97.66,1.19,92.79,1.88
REC-90301630,2023-06-06,81.74,0.77,81.04,4.96
REC-50260078,2022-07-20,70.8,6.03,99.76,4.26
REC-88076270,2020-08-15,98.44,3.23,92.38,0.92
REC-24968484,2023-09-29,71.12,2.09,98.42,2.98
REC-96251983,2020-01-04,85.7,4.72,80.25,0.56
REC-89045858,2020-11-08,78.4,5.97,96.8,3.17
REC-10066454,2024-05-09,76.27,2.3,83.15,0.11
REC-64649280,2020-08-30,77.17,0.12,89.65,0.43
REC-76116342,2022-04-16,70.79,2.31,82.2,3.82
REC-54109233,2019-11-18,94.87,3.37,82.65,2.53
REC-74864697,2023-01-31,88.74,5.57,99.75,0.26
REC-48085045,2021-07-17,97.65,8.54,84.53,0.62
REC-45460310,2023-06-18,71.81,9.96,99.09,2.09
REC-43423167,2022-09-16,85.63,5.31,89.2,2.25
REC-46948576,2020-06-15,84.24,3.18,96.29,4.78
REC-51446973,2022-06-11,98.36,2.67,93.23,2.78
REC-24961257,2020-02-19,81.99,8.66,80.04,1.59
REC-75441939,2021-04-30,70.87,0.94,90.99,3.17
REC-52843311,2024-08-18,84.78,5.93,98.02,1.73
REC-73150290,2024-02-23,95.79,4.37,80.83,1.24
REC-31895055,2021-07-23,95.12,1.44,99.48,1.08
REC-18799243,2022-01-12,79.94,6.42,81.51,4.81
REC-50888220,2021-05-02,96.21,0.78,96.79,2.71
REC-69485073,2019-11-11,88.45,4.17,81.54,3.05
REC-95615203,2020-05-18,89.8,1.04,98.25,1.69
REC-34515629,2024-03-31,86.94,4.31,86.5,3.93
REC-24591037,2023-06-16,72.34,8.93,87.85,2.13
REC-38617427,2020-05-30,97.71,8.33,83.1,4.03
REC-77347727,2024-01-09,84.63,6.93,84.58,0.71
REC-52951801,2023-01-09,73.28,1.88,84.86,4.59
REC-73334076,2021-04-28,82.35,5.87,88.28,0.39
REC-50273561,2023-11-03,97.71,3.84,95.11,3.45
REC-86639453,2022-05-16,85.22,3.18,83.51,1.44
REC-53455060,2024-01-08,80.05,6.56,89.57,4.69
REC-35756927,2020-02-23,97.72,6.94,99.69,2.24
REC-33055557,2022-09-27,93.67,5.25,94.04,3.89
REC-91889353,2023-01-19,83.86,3.75,96.44,2.92
REC-53712198,2020-12-04,86.91,8.79,92.3,2.19
REC-73589030,2023-04-22,70.41,0.15,85.93,0.37
REC-46155999,2022-10-24,75.66,5.28,86.83,3.49
REC-45279856,2022-12-14,81.03,4.42,92.6,4.36
REC-50750934,2022-11-03,76.34,1.71,80.43,2.2
REC-29459762,2019-10-09,72.8,4.4,98.26,2.21
REC-54791430,2022-02-02,77.33,3.7,98.03,3.54
REC-52325110,2022-08-08,92.01,2.76,88.13,1.73
REC-51341326,2022-08-28,80.73,8.15,82.58,1.43
REC-85603021,2022-04-16,92.5,0.76,94.07,2.61
REC-65985387,2023-06-17,88.99,7.75,97.95,4.63
REC-64234848,2024-06-10,84.38,6.13,96.59,2.05
REC-64866566,2020-05-31,72.07,9.32,82.35,0.64
REC-96676830,2021-07-03,83.23,9.03,85.36,3.98
REC-71322699,2023-06-13,72.09,1.08,82.03,1.59
REC-12614510,2023-03-16,78.24,2.33,86.87,1.84
REC-37999031,2023-06-07,77.21,0.92,93.22,1.09
REC-49566968,2022-02-14,98.42,2.31,81.85,2.8
REC-13178141,2021-01-22,81.94,2.47,85.71,2.21
REC-67377856,2023-04-10,75.38,8.55,83.79,4.88
REC-53712718,2023-03-11,92.71,6.54,90.31,4.09
REC-38854107,2020-11-08,72.04,0.11,95.77,2.02
REC-69069644,2024-08-30,94.64,9.84,85.96,3.7
REC-24339094,2020-05-26,79.06,2.63,98.61,1.0
REC-42633405,2020-11-21,76.37,4.25,84.92,0.23
REC-53685593,2021-06-08,85.21,1.22,97.01,2.3
REC-89583095,2022-04-01,88.23,2.78,94.62,2.58
REC-16174008,2023-09-15,71.99,0.9,96.95,1.81
REC-75369583,2024-02-20,81.67,4.54,85.86,1.25
REC-47600104,2022-07-10,88.76,9.48,93.46,3.18
REC-17961369,2020-03-25,99.46,5.53,87.74,1.07
REC-17531569,2022-11-12,71.78,1.65,94.6,1.05
REC-47050296,2020-06-02,95.41,2.38,83.45,1.26
REC-59586582,2019-09-22,88.75,8.18,93.27,1.96
REC-48149420,2023-02-25,75.02,4.5,98.58,3.76
REC-73329409,2021-12-29,86.7,2.74,87.5,0.78
REC-19930603,2023-03-12,71.2,2.33,86.82,3.99
REC-65536259,2021-02-26,86.58,4.56,98.49,1.5
REC-30188973,2024-05-24,85.99,2.65,93.64,0.14
REC-87052803,2023-08-07,89.62,9.7,87.96,3.61
REC-85408403,2024-07-01,78.27,9.81,89.76,4.69
REC-68822422,2020-10-31,99.09,8.47,93.82,3.68
REC-54002223,2021-05-13,94.15,3.46,92.69,4.94
REC-98676416,2021-04-01,83.32,4.53,97.43,1.65
REC-84715577,2022-12-01,80.86,5.55,80.68,3.41
REC-49113647,2022-02-17,87.86,0.79,82.02,2.1
REC-28853237,2024-05-18,85.22,6.47,91.99,4.49
REC-52139163,2023-11-04,75.01,4.09,81.15,0.8
REC-69839681,2020-01-11,96.2,5.2,82.52,4.11
REC-34714856,2022-03-28,91.26,5.07,97.2,2.55
REC-72857705,2024-08-24,77.23,7.19,82.56,4.53
REC-71848024,2022-04-03,73.05,7.56,87.26,3.02
REC-54696127,2023-11-15,83.68,5.29,96.96,2.12
REC-44765857,2024-06-04,89.16,5.62,96.3,1.03
REC-91016087,2023-08-11,94.13,2.31,99.73,1.82
REC-28826712,2021-07-30,79.83,3.89,89.76,0.99
REC-96200025,2019-11-24,96.02,8.2,87.28,4.19
REC-67355386,2019-09-09,74.35,2.25,80.29,0.92
REC-75277802,2020-12-23,74.87,2.66,96.0,0.76
REC-80920296,2021-11-26,85.31,8.31,88.75,0.88
REC-78754597,2022-03-22,90.91,2.24,91.54,1.96
REC-12174497,2023-09-09,93.82,0.6,86.45,0.18
REC-14306243,2020-09-21,94.96,8.72,93.87,1.7
REC-53898593,2022-02-11,97.51,0.56,96.08,4.18
REC-76036393,2023-03-21,98.36,7.84,97.78,0.2
REC-87150426,2021-03-12,87.75,3.42,90.08,3.97
REC-95144216,2023-11-08,99.6,9.26,95.14,0.34
REC-20140494,2021-10-01,92.51,4.68,93.78,3.69
REC-84932501,2019-11-29,97.17,3.89,82.43,4.2
REC-81371946,2020-09-06,99.88,5.82,92.28,2.76
REC-78920851,2022-01-10,92.28,6.08,94.93,1.72
REC-87030941,2023-11-11,92.96,0.67,92.62,4.65
REC-91877039,2020-03-27,75.5,0.8,99.36,2.87
REC-19809109,2022-09-29,76.5,9.92,96.66,2.9
REC-47160179,2024-08-11,91.66,7.69,95.72,1.77
REC-70570928,2023-10-03,74.26,1.42,96.47,2.51
REC-97301075,2024-06-24,87.14,7.1,90.16,0.48
REC-19801355,2023-05-18,91.3,7.53,96.0,0.37
REC-96951594,2021-11-11,97.27,7.53,80.28,0.32
REC-70941167,2023-09-20,90.34,8.5,96.85,0.1
REC-68035365,2020-09-07,80.5,7.0,88.14,1.91
REC-63883863,2022-11-04,76.18,9.84,92.56,4.08
REC-10852813,2024-01-11,98.03,7.34,83.74,4.51
REC-12532910,2024-07-24,79.75,1.16,85.93,3.41
REC-40229850,2019-10-26,76.64,1.85,98.9,3.39
REC-67331055,2021-11-16,72.76,6.37,87.5,0.68
REC-44742654,2021-01-19,70.22,7.16,87.05,1.52
REC-88433683,2024-08-13,89.84,0.53,90.03,4.25
REC-81452723,2020-03-01,97.68,5.35,94.8,0.99
REC-97726411,2020-11-29,94.04,9.1,97.45,1.78
REC-87099818,2022-05-22,98.7,1.08,97.55,4.23
REC-87424312,2023-08-04,98.96,2.46,94.64,3.6
REC-35346665,2020-10-26,95.22,3.96,97.46,2.43
REC-37668202,2022-09-16,92.15,6.3,82.73,3.03
REC-34372157,2021-01-21,78.75,1.81,95.27,3.03
REC-13519791,2020-02-13,92.64,8.12,81.51,3.38
REC-90788531,2021-12-27,91.49,3.66,92.09,2.55
REC-27089076,2022-09-28,78.44,2.63,84.18,0.33
REC-56777508,2023-03-28,91.39,7.43,81.54,2.89
REC-53951077,2022-09-12,91.02,1.85,88.3,4.43
REC-40884016,2020-01-31,80.82,7.09,83.95,1.49
REC-37071907,2022-02-18,97.33,3.99,92.48,2.37
REC-31916266,2022-02-24,78.51,8.62,93.62,4.88
REC-46383465,2024-03-04,94.88,0.06,88.5,0.44
REC-39156896,2020-04-27,71.46,1.51,85.43,2.93
REC-13663666,2024-01-15,75.09,7.36,84.86,3.71
REC-69007608,2021-04-26,71.14,1.42,87.63,0.01
REC-60346941,2021-03-24,79.82,7.18,91.85,3.58
REC-69586290,2020-06-21,93.97,1.54,87.55,1.06
REC-61058647,2021-02-02,72.64,2.64,91.39,3.61
REC-69970143,2024-04-17,92.79,9.56,97.85,2.06
REC-63576791,2022-05-31,71.68,7.8,95.62,0.34
REC-37599495,2022-05-11,70.65,7.6,83.35,2.72
REC-89217610,2022-03-25,76.52,3.08,80.06,3.96
REC-22462359,2021-12-23,76.73,9.0,87.0,1.38
REC-78008569,2022-10-02,75.18,8.51,88.42,4.06
REC-26334801,2020-06-25,85.7,9.42,92.46,3.12
REC-38137132,2024-03-19,73.78,0.25,96.91,2.05
REC-75647021,2024-08-08,88.05,4.26,97.89,2.98
REC-52530857,2022-08-29,89.15,5.32,86.33,0.32
REC-35633055,2020-11-21,80.99,3.28,89.88,2.52
REC-22185758,2019-10-12,92.37,7.71,80.16,3.83
REC-58299387,2020-10-31,85.19,1.04,87.98,1.31
REC-44263710,2024-01-28,98.21,2.75,83.47,0.45
REC-25031359,2022-01-23,84.56,5.61,84.22,4.21
REC-12167007,2022-11-03,87.93,2.33,90.88,1.59
REC-61006646,2023-10-17,95.5,9.06,82.93,1.93
REC-63728476,2023-03-05,99.44,7.7,99.31,2.63
REC-57604491,2022-07-25,83.15,1.53,91.58,0.7
REC-51605042,2021-01-20,79.78,0.62,83.56,2.91
REC-68270476,2020-07-16,88.98,3.5,82.34,4.31
REC-40784021,2021-07-09,94.73,8.53,82.62,0.67
REC-97299591,2020-12-25,90.41,6.87,80.08,0.82
REC-73265064,2023-12-13,90.39,8.01,99.23,4.79
REC-46871774,2021-07-19,75.92,8.07,85.39,2.01
REC-16089390,2021-04-09,73.21,4.73,94.91,0.66
REC-43419962,2024-06-02,93.75,5.63,86.61,1.57
REC-85776544,2024-02-21,92.59,9.5,91.77,1.25
REC-27172930,2024-03-12,93.31,2.44,87.23,0.3
REC-30905527,2024-05-10,83.18,7.4,97.52,1.91
REC-73057193,2020-08-21,80.25,9.95,97.64,0.57
REC-18211636,2023-03-21,83.03,0.22,93.55,2.62
REC-98711501,2023-08-02,77.36,4.41,83.05,3.39
REC-59889271,2020-04-26,80.38,1.71,88.27,2.52
REC-31136969,2020-08-29,71.15,8.02,85.12,2.34
REC-33141819,2020-10-13,74.68,9.76,90.97,0.75
REC-79605270,2019-10-25,98.98,0.14,89.75,4.98
REC-99747074,2023-09-30,86.17,0.72,86.44,3.9
REC-58998598,2022-08-18,78.83,0.39,88.17,2.85
REC-31793431,2022-04-27,71.17,1.82,88.24,4.32
REC-76780754,2022-10-02,89.27,5.2,84.03,2.08
REC-51079324,2020-11-06,96.69,6.72,87.38,1.54
REC-93928021,2023-06-06,73.03,4.95,90.42,2.42
REC-45592037,2024-02-13,71.5,6.41,97.73,1.63
REC-13822276,2022-07-30,99.18,8.26,98.22,0.76
REC-54504189,2021-02-18,97.72,0.88,97.54,4.25
REC-73149753,2022-04-05,94.46,2.67,87.81,0.71
REC-29373095,2019-11-30,83.19,7.38,86.04,3.1
REC-16241050,2020-09-04,84.69,0.72,80.69,2.6
REC-60605018,2021-07-23,70.75,1.14,93.19,2.65
REC-32782148,2020-10-05,98.56,1.02,93.17,0.57
REC-23437241,2020-11-17,85.1,5.06,81.93,3.15
REC-56797212,2021-08-05,75.87,4.38,97.46,0.68
REC-22364660,2022-04-14,88.64,6.76,88.06,4.18
REC-18902088,2020-09-25,81.21,7.08,82.47,4.07
REC-73845946,2021-06-14,78.28,8.7,82.21,4.98
REC-65710670,2020-10-10,82.3,1.1,80.48,4.5
REC-69111612,2020-05-03,91.01,2.29,91.99,1.19
REC-90969675,2023-04-13,84.64,9.68,81.56,1.66
REC-51799545,2020-08-14,78.69,3.15,91.48,1.21
REC-73013475,2020-04-30,97.47,6.88,98.97,0.73
REC-27206526,2019-10-30,75.84,2.01,93.22,1.43
REC-98097063,2023-10-15,94.71,2.13,94.55,4.09
REC-59067682,2023-05-03,82.31,9.55,87.97,3.86
REC-74127867,2020-01-12,89.02,2.82,96.24,4.49
REC-86670472,2021-05-04,78.7,7.2,82.41,1.21
REC-26889016,2020-08-01,75.9,9.36,92.41,2.43
REC-79086432,2019-12-12,84.8,3.59,86.58,0.62
REC-29138848,2024-01-14,97.01,4.04,91.19,3.39
REC-98477659,2020-03-04,96.73,5.55,87.88,3.46
REC-22722389,2023-08-29,94.99,1.39,92.34,4.32
REC-47889634,2020-09-05,87.14,5.34,91.46,4.09
REC-43524742,2021-10-27,76.97,6.6,82.76,0.9
REC-43644452,2020-01-14,82.77,3.36,91.77,0.03
REC-98499057,2020-03-25,85.15,9.75,95.04,2.74
REC-54107402,2022-03-27,88.52,0.19,86.96,0.71
REC-99705272,2019-10-03,95.3,9.39,84.25,4.04
REC-79377728,2020-06-27,94.21,8.38,85.18,3.91
REC-27677427,2020-09-20,74.01,2.78,90.92,4.0
REC-66642693,2021-06-01,99.73,1.4,87.49,2.16
REC-98745007,2024-08-31,81.67,0.93,92.77,4.25
REC-87761531,2021-05-15,84.48,2.77,99.75,3.9
REC-61677853,2021-03-29,72.77,7.91,83.83,4.26
REC-36561171,2022-08-29,74.91,9.83,93.53,1.86
REC-11922230,2019-12-01,70.85,2.12,84.1,1.6
REC-95178684,2020-06-10,80.69,3.95,94.18,1.57
REC-41920912,2020-11-27,86.82,6.33,87.57,2.17
REC-63252708,2022-01-10,96.54,7.03,80.77,4.66
REC-11572026,2024-08-07,77.59,6.17,93.43,1.26
REC-74940557,2022-08-17,82.91,7.58,84.6,2.25
REC-35199145,2022-08-31,88.18,3.25,88.42,4.24
REC-70680386,2021-01-12,86.87,3.71,86.69,2.12
REC-70826614,2023-12-05,83.43,2.81,92.69,3.56
REC-83266696,2021-09-22,82.9,1.42,85.89,0.9
REC-25813415,2023-12-18,84.52,5.48,87.05,3.34
REC-97974419,2024-07-08,87.19,2.19,81.15,4.6
REC-55278396,2020-04-01,94.97,1.55,87.07,1.04
REC-35007366,2020-07-05,86.77,9.99,80.72,4.89
REC-55765962,2024-08-02,98.35,0.88,93.69,4.1
REC-83672216,2019-10-15,92.08,2.76,85.89,2.07
REC-99019649,2024-03-02,96.42,8.41,95.21,1.22
REC-99659144,2021-07-07,85.99,4.37,92.57,0.26
REC-79668788,2021-04-19,91.75,9.5,97.7,0.59
REC-18471523,2022-01-24,96.98,5.59,91.63,4.59
REC-67245809,2021-02-16,90.0,4.43,81.06,2.21
REC-82923013,2024-03-27,85.3,1.41,92.13,4.49
REC-22694785,2019-09-15,99.92,8.0,83.99,1.43
REC-71395676,2020-07-04,81.98,0.08,99.43,2.21
REC-26143405,2021-06-27,79.59,3.77,97.93,1.27
REC-26951598,2023-12-16,94.28,7.11,98.7,3.11
REC-51208923,2023-09-15,70.63,7.09,80.64,0.49
REC-68540955,2022-10-14,97.69,1.75,97.29,3.26
REC-77742871,2021-03-30,94.34,8.93,81.62,3.26
REC-63359344,2023-05-29,80.11,1.09,94.54,1.45
REC-36156080,2020-07-31,81.85,9.24,96.73,3.76
REC-39777154,2021-03-16,85.87,8.4,85.47,0.51
REC-36665991,2022-09-08,84.39,8.03,80.54,3.18
REC-80541440,2022-11-24,95.84,7.45,86.67,3.87
REC-85548877,2023-04-11,78.61,5.22,87.56,1.77
REC-80470377,2021-06-28,72.89,7.27,91.66,1.71
REC-81559021,2024-01-16,99.19,0.01,87.27,4.07
REC-82404720,2021-08-08,72.31,6.51,92.63,2.8
REC-81252175,2023-02-19,72.08,3.76,91.56,3.37
REC-60260797,2020-08-17,97.76,1.97,98.93,2.1
REC-23440304,2022-05-05,93.24,2.93,80.51,4.45
REC-95215820,2020-09-20,99.82,7.6,82.64,2.08
REC-30407950,2023-08-19,77.21,4.76,94.34,3.18
REC-91827925,2020-08-09,96.49,1.2,90.38,0.26
REC-37138304,2024-02-02,88.85,6.76,88.99,0.4
REC-16564881,2020-10-28,71.59,6.75,80.95,0.52
REC-49795077,2023-11-20,76.08,3.63,83.14,1.69
REC-80027906,2022-09-28,80.97,9.46,90.17,4.86
REC-73960898,2022-02-13,80.97,2.85,94.1,0.69
REC-53207543,2024-05-28,93.85,2.72,96.09,0.41
REC-50264407,2020-01-06,87.96,6.41,97.06,1.05
REC-20048946,2020-05-14,76.08,5.13,96.32,1.05
REC-84592492,2022-06-17,89.89,0.5,88.54,4.03
REC-38018594,2023-11-13,86.45,3.5,95.27,4.82
REC-17948672,2020-08-26,79.72,6.94,85.73,1.2
REC-28831186,2022-12-10,82.44,5.5,90.21,1.18
REC-74549616,2022-01-30,85.67,7.71,82.09,3.52
REC-42542841,2023-07-22,75.92,0.24,94.94,4.06
REC-31400078,2022-04-28,83.59,2.78,81.8,1.74
REC-62479086,2023-06-12,85.36,8.59,94.73,1.75
REC-43362943,2021-08-03,71.28,0.1,85.01,0.64
REC-19466596,2024-05-18,78.76,2.2,85.82,1.0
REC-47073335,2023-02-18,70.93,7.38,81.59,0.92
REC-63880436,2022-02-20,98.49,9.88,80.83,0.25
REC-88642156,2023-04-23,85.51,7.79,93.81,4.74
REC-37626181,2021-04-10,72.44,1.92,91.33,3.64
REC-29113736,2020-04-05,70.72,6.08,84.41,4.14
REC-53952205,2023-09-18,99.61,6.36,92.35,2.7
REC-95464025,2022-10-17,97.95,4.54,92.28,2.86
REC-79876471,2021-03-12,79.17,0.91,84.04,0.09
REC-80362430,2019-10-11,71.54,3.11,87.18,0.43
REC-94361980,2023-11-07,84.02,1.73,81.63,1.58
REC-41162829,2020-07-24,73.6,0.11,98.1,2.21
REC-50107238,2023-01-15,84.63,6.97,87.59,0.22
REC-82646617,2023-05-24,70.9,3.56,91.7,4.05
REC-30626125,2024-02-11,75.42,9.53,84.43,1.33
REC-55818870,2020-05-23,77.23,2.51,83.57,0.98
REC-15499119,2020-09-06,91.16,4.98,95.45,1.92
REC-44286237,2020-11-20,90.84,2.84,92.96,0.24
REC-94140870,2023-01-10,97.54,3.1,95.97,2.48
REC-67164749,2023-01-28,94.78,8.29,87.62,1.56
REC-75404850,2020-07-14,92.52,2.25,97.42,3.54
REC-40149786,2021-02-07,90.73,7.67,96.57,2.98
REC-23831159,2020-03-21,98.43,8.43,97.1,0.17
REC-90975711,2022-10-06,93.75,7.95,93.61,2.05
REC-42385743,2021-05-12,94.44,2.37,80.68,3.57
REC-68046122,2022-07-20,89.98,3.94,80.64,0.45
REC-17603772,2021-05-16,90.6,1.09,82.03,0.71
REC-47608285,2023-02-09,76.46,0.19,80.43,1.22
REC-43778683,2020-09-17,96.48,1.74,91.85,4.95
REC-54134771,2021-08-25,93.87,9.62,97.26,1.65
REC-99520336,2023-04-13,96.28,5.62,92.86,2.13
REC-57870268,2023-11-30,74.55,3.87,96.04,4.26
REC-11734913,2022-01-14,84.24,3.58,95.42,1.4
REC-75169251,2024-08-13,94.76,6.01,92.7,0.76
REC-88622613,2021-12-28,98.01,4.03,85.82,0.75
REC-39714212,2023-01-27,82.0,3.8,95.56,4.08
REC-99339143,2022-09-12,95.8,0.58,93.71,0.62
REC-23954006,2023-09-19,78.58,3.17,93.43,4.02
REC-85251955,2023-02-09,91.86,1.8,82.38,1.29
REC-91420209,2023-10-16,85.14,5.71,95.5,2.3
REC-99597988,2024-01-07,79.01,5.95,92.44,1.11
REC-15650731,2022-01-15,72.44,0.85,83.86,2.35
REC-89234500,2020-12-02,84.92,9.96,98.31,4.85
REC-87259150,2023-07-15,78.94,9.86,92.32,1.8
REC-25767007,2020-08-02,92.33,4.47,93.12,3.8
REC-58412445,2020-09-15,70.35,0.9,88.73,1.32
REC-62847572,2021-10-19,82.76,1.24,99.1,1.68
REC-56614414,2023-10-31,90.82,9.7,86.91,4.61
REC-71839874,2023-11-24,93.99,2.67,96.71,0.91
REC-15003131,2021-08-19,98.34,9.93,89.57,0.68
REC-94304617,2020-10-24,73.27,2.74,94.54,3.09
REC-99800835,2019-12-03,86.82,7.81,98.56,4.11
REC-38996335,2020-07-07,87.39,1.62,87.98,2.13
REC-13240609,2020-02-13,80.95,3.83,94.19,1.64
REC-23261275,2020-03-31,75.86,1.97,88.39,2.59
REC-65317019,2023-11-27,71.91,4.66,98.62,2.78
REC-71286924,2019-11-24,80.63,8.06,99.49,0.23
REC-58128991,2021-03-11,75.54,3.05,94.36,3.82
REC-57295434,2022-12-03,70.84,1.82,80.44,2.81
REC-47128982,2022-06-13,78.86,0.06,81.63,1.15
REC-16415488,2020-12-19,92.12,4.96,94.75,3.22
REC-71499176,2022-03-30,81.79,0.6,87.21,0.71
REC-31554308,2020-06-27,90.04,7.38,93.89,2.33
