record_id,date,inventory_level,order_fulfillment_rate,supplier_performance
REC-53195660,2023-12-30,3463,98.28,75.34
REC-89568937,2021-12-27,1502,88.36,78.96
REC-43433510,2024-06-16,9411,91.67,70.76
REC-85604580,2024-08-25,3614,90.33,70.92
REC-12603460,2021-06-22,9039,89.81,97.64
REC-78579952,2024-08-19,3016,87.79,89.12
REC-61558846,2019-09-14,4293,89.05,76.55
REC-93699114,2024-02-22,8794,85.69,96.61
REC-20912930,2024-07-10,8077,95.1,68.41
REC-75892915,2021-03-16,4007,85.51,70.96
REC-90879572,2023-03-18,385,94.32,70.5
REC-18982581,2020-04-27,8176,93.07,79.6
REC-62288069,2021-10-05,5701,95.71,83.16
REC-47072327,2023-11-27,3357,85.71,90.66
REC-58826054,2020-06-20,8552,92.66,65.5
REC-73585237,2022-06-19,2600,86.63,66.4
REC-39975290,2019-11-21,4035,98.25,64.54
REC-53917970,2022-02-01,4952,99.93,91.04
REC-93302571,2020-09-15,2965,85.36,64.14
REC-85413975,2023-01-08,8645,89.14,83.24
REC-46608900,2022-11-05,8998,93.4,90.8
REC-75055025,2020-07-27,3596,86.43,88.03
REC-91170992,2022-06-03,574,93.51,78.9
REC-36851375,2020-12-22,4823,97.31,84.86
REC-90206794,2019-11-30,9135,98.24,76.67
REC-49677387,2020-05-10,3111,98.78,75.46
REC-36164817,2023-08-01,7114,87.63,73.32
REC-77663082,2023-10-01,360,85.23,83.74
REC-43316392,2023-07-13,1827,86.52,99.36
REC-66772934,2021-12-16,8705,88.78,98.52
REC-50020641,2019-09-20,3050,89.07,80.86
REC-37412632,2022-06-21,4653,88.73,81.48
REC-49742322,2020-01-16,5797,89.0,71.65
REC-13868320,2023-07-10,264,93.03,76.06
REC-20564233,2022-06-07,1942,89.4,64.8
REC-72403120,2024-07-05,4912,86.72,95.39
REC-69953058,2020-10-07,7076,85.79,65.83
REC-84526321,2021-06-19,2652,93.82,99.82
REC-89704535,2020-01-31,6929,94.44,62.07
REC-52156045,2022-01-28,3022,93.67,85.66
REC-46715535,2022-06-02,7532,92.34,65.6
REC-47037308,2020-02-21,9332,99.45,85.11
REC-91408752,2020-04-08,4863,91.43,86.14
REC-48220213,2024-04-27,2948,87.83,90.99
REC-88716058,2022-11-29,9457,94.14,97.3
REC-53325981,2020-06-15,6867,92.02,79.09
REC-26631582,2023-01-23,2903,86.99,90.3
REC-53827193,2021-11-02,2431,86.57,73.62
REC-59502450,2021-03-08,8762,96.74,95.93
REC-52314652,2021-09-16,5943,96.18,93.83
REC-83836812,2023-01-23,3497,95.62,83.12
REC-94408232,2020-06-05,5262,91.58,91.73
REC-96748718,2019-11-04,2506,99.88,73.68
REC-63088171,2021-06-09,2861,88.44,80.99
REC-53836914,2021-01-20,3314,95.92,90.6
REC-96385345,2022-12-22,7074,94.65,78.98
REC-53488444,2023-02-03,9356,89.46,60.77
REC-78680335,2022-02-03,4732,87.5,97.37
REC-27698856,2020-12-23,2366,96.84,78.92
REC-18573546,2020-09-10,7620,89.05,82.77
REC-28778595,2022-03-17,7024,97.05,85.23
REC-23724194,2023-11-05,9680,93.18,65.0
REC-31928724,2023-05-07,3933,91.5,72.67
REC-22329160,2022-04-22,9199,90.28,89.46
REC-57926605,2020-10-13,2086,88.64,71.1
REC-20892939,2022-09-21,8409,95.03,83.92
REC-56113600,2020-06-26,3158,91.59,97.81
REC-76096285,2022-10-17,8467,94.43,61.39
REC-83163611,2024-01-11,5479,97.42,89.55
REC-80421269,2021-05-14,2968,91.84,66.37
REC-96143448,2023-11-01,4297,87.39,74.33
REC-30801601,2023-06-16,7831,94.92,81.67
REC-22008959,2022-12-20,6073,87.69,96.56
REC-70196402,2023-09-21,9390,86.64,69.97
REC-25468478,2021-12-14,3091,85.82,62.03
REC-40520595,2024-06-16,1517,98.05,79.9
REC-17585204,2023-04-08,9178,99.95,89.57
REC-17044162,2020-06-08,6041,91.64,71.67
REC-74249118,2023-04-06,6198,93.75,77.5
REC-15660750,2022-10-20,2711,94.84,77.14
REC-41227854,2021-04-02,9147,99.63,89.27
REC-28478172,2023-05-12,7956,91.53,90.65
REC-52877063,2023-04-17,4768,88.53,62.19
REC-62012760,2020-06-16,3123,94.83,90.31
REC-12584460,2020-01-05,5197,85.22,95.37
REC-48874742,2024-01-13,9906,93.65,93.85
REC-13155879,2022-07-29,4322,93.15,62.23
REC-83823922,2023-08-12,5551,97.5,80.09
REC-15386160,2021-07-29,1724,86.96,77.61
REC-89143988,2020-12-26,9642,97.13,61.09
REC-38029575,2023-11-18,2732,95.86,96.48
REC-88213929,2024-02-26,1600,94.27,60.65
REC-10959975,2024-02-18,7614,99.37,61.78
REC-20821631,2020-05-19,9786,95.33,61.22
REC-78336772,2022-02-21,7687,96.67,82.26
REC-63308797,2023-08-26,9801,87.66,67.68
REC-30435434,2023-05-22,9382,93.11,65.75
REC-10986492,2020-05-05,2553,96.94,62.21
REC-45654499,2023-09-24,9140,94.83,78.07
REC-78569102,2022-03-23,430,92.78,79.02
REC-31456491,2020-12-06,4297,91.0,69.31
REC-91553176,2020-10-03,7017,85.27,77.13
REC-54893916,2022-03-23,1566,88.82,75.4
REC-53896992,2021-10-13,4869,85.43,65.48
REC-62698234,2024-02-13,4575,94.28,91.21
REC-97303617,2023-04-22,4500,95.94,92.14
REC-70619406,2022-03-08,7559,90.37,94.71
REC-69799828,2024-07-03,3339,89.94,95.51
REC-64450900,2020-01-28,3226,87.32,92.21
REC-34807736,2024-05-09,8585,99.19,75.77
REC-15591522,2020-04-26,494,86.31,77.76
REC-24325007,2020-01-20,5491,99.89,91.93
REC-36862689,2024-01-14,2322,96.93,76.88
REC-38768553,2020-08-01,6482,88.12,71.58
REC-58444321,2024-01-05,5308,95.99,63.13
REC-17297089,2023-04-14,3587,91.86,78.34
REC-86080861,2023-03-08,6817,98.91,74.19
REC-39099216,2020-06-21,7550,86.78,79.45
REC-13196063,2023-08-15,5908,96.56,68.04
REC-11658976,2024-07-03,998,85.71,95.88
REC-34282556,2021-10-28,5872,90.39,77.11
REC-37696190,2022-09-10,3582,85.43,92.32
REC-62153213,2021-11-01,6469,98.12,60.74
REC-71456194,2024-08-25,9112,86.82,77.59
REC-90773970,2020-05-13,9163,97.32,70.95
REC-75992475,2023-12-14,5384,88.67,71.82
REC-85273310,2019-10-22,3184,91.44,86.43
REC-99526487,2020-08-20,6936,85.36,64.62
REC-20425244,2023-08-10,9531,94.29,83.87
REC-10036337,2021-03-12,2846,94.47,71.88
REC-93117917,2021-03-21,9153,87.37,90.58
REC-11504836,2023-01-04,1837,89.14,81.56
REC-10001272,2020-01-20,5990,98.47,85.93
REC-69735024,2020-05-17,1423,89.27,84.46
REC-86250555,2023-03-18,7343,99.85,96.74
REC-23050348,2022-03-14,571,88.23,95.21
REC-59398803,2022-05-04,3493,99.25,72.73
REC-96674066,2024-08-30,6170,95.36,62.12
REC-66796333,2023-07-16,1581,85.94,88.22
REC-20213902,2023-06-30,1028,92.05,63.84
REC-66034160,2021-12-03,7376,91.77,81.75
REC-49925737,2022-07-28,8579,85.26,93.21
REC-26116397,2021-04-05,124,97.92,72.84
REC-29037185,2021-06-18,7015,90.98,82.58
REC-71327790,2021-03-30,2307,95.97,76.52
REC-26149750,2020-05-02,5734,93.67,84.93
REC-73955393,2021-11-15,2814,85.81,76.6
REC-11925224,2020-07-28,5703,90.16,76.03
REC-21555511,2023-05-11,4838,96.28,79.46
REC-71101892,2024-03-19,2011,98.89,91.52
REC-46247757,2019-10-27,6015,94.48,72.57
REC-85595538,2019-09-20,3612,91.99,72.86
REC-18493813,2023-01-11,7909,97.81,62.19
REC-38920642,2020-08-29,4707,93.06,89.63
REC-63356772,2019-10-13,9536,99.53,69.97
REC-14012857,2021-02-16,3194,95.97,65.58
REC-76763043,2023-09-23,5673,97.93,66.68
REC-72505408,2023-08-01,4110,99.0,62.22
REC-33491174,2023-02-11,6792,86.85,68.58
REC-87411508,2023-10-23,6459,97.11,79.01
REC-98128706,2022-03-30,4624,97.07,89.55
REC-47691414,2022-09-26,6869,94.69,71.73
REC-74313267,2023-01-11,2035,88.93,71.18
REC-45874310,2022-03-30,8893,88.94,90.94
REC-46502180,2020-05-31,8996,87.33,77.9
REC-41516805,2020-09-24,1810,95.52,68.61
REC-10261534,2020-10-25,1115,85.11,83.85
REC-85593030,2019-10-15,4665,86.08,70.11
REC-85020246,2021-04-16,936,94.89,77.73
REC-41074206,2020-08-14,6312,87.3,92.61
REC-48455675,2019-10-21,4038,95.49,64.36
REC-21866994,2021-04-08,7585,99.2,84.57
REC-71237842,2019-11-24,8360,87.21,90.89
REC-83093732,2021-06-13,1911,89.97,82.66
REC-60099110,2023-10-05,198,95.13,98.41
REC-83957197,2020-11-25,8275,94.37,82.62
REC-29554945,2021-09-22,6226,99.92,73.52
REC-95807297,2023-05-17,7746,86.16,70.41
REC-64626836,2024-04-01,3071,92.38,93.0
REC-87874708,2021-04-17,5334,98.1,90.47
REC-59943747,2020-05-26,3959,96.16,88.28
REC-56632220,2022-03-24,5863,87.97,71.29
REC-29814990,2023-08-11,7356,87.96,71.92
REC-82782058,2020-12-05,4228,99.8,94.76
REC-58362519,2023-09-13,6517,96.4,64.55
REC-21602526,2023-04-04,7697,99.42,75.87
REC-28473928,2019-11-08,6631,85.82,68.96
REC-58139696,2020-08-28,3819,94.36,89.8
REC-70501156,2021-01-30,4045,88.52,88.0
REC-32048771,2020-12-18,3534,93.63,71.48
REC-56097583,2023-06-16,313,95.45,99.84
REC-93894510,2023-10-17,2407,96.96,65.09
REC-90368575,2023-09-05,6870,91.95,73.5
REC-82505898,2019-11-01,9166,93.46,73.26
REC-86999716,2023-06-29,3914,85.96,79.59
REC-37623724,2024-08-24,3576,89.97,64.36
REC-20971412,2021-09-24,786,99.73,98.94
REC-25016273,2021-05-19,4944,86.22,92.31
REC-83014006,2022-03-06,1951,91.84,69.43
REC-79735350,2024-07-06,5228,97.76,72.22
REC-87237550,2023-01-01,2600,99.53,80.84
REC-44187558,2020-02-07,9409,97.09,78.31
REC-40438208,2022-07-05,6890,90.08,99.42
REC-75656627,2019-09-26,4155,87.53,84.64
REC-53686165,2020-07-16,1336,88.76,98.93
REC-83611807,2023-05-05,4596,85.8,63.5
REC-80212115,2023-03-16,8309,94.75,61.24
REC-39403268,2023-11-20,7174,85.52,85.6
REC-64760624,2024-08-03,6409,95.09,65.7
REC-40308351,2024-05-20,7851,91.55,90.91
REC-30897858,2022-02-21,6596,99.23,85.61
REC-10080009,2019-12-26,1119,91.78,93.7
REC-24468787,2023-10-25,7830,87.84,66.9
REC-29375073,2023-01-25,6256,88.02,91.11
REC-51145240,2023-10-21,9019,85.13,94.69
REC-64508486,2024-01-13,8347,98.71,75.51
REC-38084257,2023-10-26,6500,98.72,80.19
REC-95664279,2021-08-22,4375,94.12,82.43
REC-35636468,2020-03-08,795,97.67,76.28
REC-12177011,2024-02-29,1861,99.17,75.76
REC-49699466,2019-10-31,1442,96.07,62.93
REC-37794800,2023-04-05,6097,97.15,81.26
REC-19574576,2024-07-27,9873,86.17,89.59
REC-44015322,2022-05-10,4367,98.55,86.49
REC-25965592,2024-05-16,2245,87.27,98.98
REC-57984755,2020-03-17,3911,85.38,87.54
REC-11418473,2021-12-12,4141,89.22,97.64
REC-56059442,2023-03-21,2932,91.12,97.99
REC-60320365,2023-09-11,6284,96.49,75.48
REC-50773548,2020-08-30,2955,92.24,65.68
REC-93115371,2023-11-17,6881,98.16,84.41
REC-95257731,2022-08-14,4867,95.69,98.0
REC-75945661,2023-06-25,6344,99.7,69.14
REC-77108172,2023-05-19,180,99.14,91.6
REC-57177123,2019-11-05,5941,88.21,75.46
REC-44330502,2021-01-15,7686,96.44,72.9
REC-61506760,2022-02-12,3065,93.23,74.86
REC-23154252,2021-04-21,1386,92.08,88.81
REC-88802545,2023-08-29,3901,85.41,77.8
REC-75808087,2022-08-05,8339,94.05,95.53
REC-60998347,2023-05-25,4155,96.26,64.05
REC-75424216,2021-08-23,8544,99.42,99.77
REC-73736212,2023-12-27,905,88.44,88.13
REC-82978870,2021-07-15,8100,95.7,60.88
REC-21135331,2024-08-31,6805,90.81,66.33
REC-94731492,2022-07-21,7939,93.04,75.03
REC-71026948,2023-08-27,465,94.92,98.12
REC-55282739,2020-10-13,1761,99.7,79.92
REC-91014992,2022-03-01,294,85.45,85.87
REC-14609325,2022-12-27,3797,91.05,94.27
REC-51582474,2023-03-20,9446,94.62,84.17
REC-39065567,2022-09-25,7249,98.46,85.28
REC-22744478,2023-09-08,9214,92.99,75.11
REC-27231429,2021-01-17,7418,92.04,87.31
REC-77953702,2021-06-06,5643,88.22,96.88
REC-19274392,2022-01-26,9262,96.35,81.55
REC-34324718,2020-05-26,7197,86.8,91.82
REC-46875132,2023-10-11,1716,98.44,76.95
REC-81895460,2020-10-07,9658,91.04,76.1
REC-43984506,2021-02-21,4171,98.85,77.59
REC-79355175,2021-05-13,5035,95.73,70.16
REC-33342969,2020-12-30,6102,90.87,97.66
REC-49378068,2023-11-09,5013,87.73,93.56
REC-15344079,2020-07-11,7202,98.32,72.43
REC-90681007,2023-03-17,4467,87.18,95.38
REC-67274946,2023-11-13,7336,89.69,99.03
REC-30776392,2022-04-02,5261,93.07,89.94
REC-36725847,2021-08-31,6223,99.29,99.03
REC-75263028,2021-06-13,4127,89.82,67.68
REC-10764034,2024-05-28,345,95.92,70.79
REC-97761151,2020-01-26,7892,89.22,72.57
REC-60562450,2019-10-28,3128,98.98,79.91
REC-50570882,2022-09-20,9318,85.69,95.1
REC-39987280,2021-11-20,7496,97.48,70.65
REC-88325414,2022-09-15,855,97.71,86.81
REC-40699959,2021-01-06,3095,93.28,82.8
REC-25581274,2021-02-25,9680,99.68,96.52
REC-32069861,2023-12-14,144,99.28,86.17
REC-27716606,2019-12-10,9718,91.6,77.11
REC-68800423,2020-03-17,4746,88.0,77.39
REC-59214371,2022-07-17,3875,98.0,64.62
REC-12756510,2023-05-01,7568,85.48,83.81
REC-59430818,2020-08-21,4648,98.88,73.01
REC-24271117,2021-08-06,8561,92.42,65.76
REC-73573301,2020-09-10,7749,95.66,99.56
REC-47433620,2024-06-13,1739,87.05,63.18
REC-84797064,2021-07-29,6965,96.62,84.72
REC-18984340,2023-10-22,2470,89.93,75.98
REC-21709551,2021-11-11,8479,90.49,79.41
REC-99214834,2022-07-25,8494,92.58,74.66
REC-73703158,2022-09-09,6786,85.84,90.11
REC-78063630,2020-01-25,4863,95.5,62.38
REC-28458598,2024-05-28,9084,88.54,81.69
REC-13235892,2021-12-11,3256,97.12,83.15
REC-21593395,2020-12-14,4124,94.81,70.81
REC-99206598,2024-01-20,2371,86.31,67.17
REC-69874812,2020-07-21,5038,85.82,92.64
REC-60105741,2020-02-05,6540,88.01,98.16
REC-74139933,2023-05-24,4770,86.8,83.07
REC-98082088,2023-07-23,7906,99.75,98.47
REC-88130892,2020-08-11,999,95.41,88.26
REC-25549100,2020-07-26,3040,98.01,64.22
REC-41171838,2020-07-14,5120,99.14,88.0
REC-29781979,2024-06-14,5332,99.18,77.72
REC-27879790,2020-01-10,7354,90.5,97.74
REC-11502382,2023-12-26,4706,85.71,85.64
REC-18052256,2020-07-25,6210,90.38,73.49
REC-11632815,2021-02-01,2788,87.12,79.6
REC-80405670,2020-09-02,6493,94.92,64.32
REC-88594257,2021-06-01,3301,89.7,81.95
REC-11188832,2022-09-29,5063,93.33,84.84
REC-28396122,2021-01-01,556,89.14,64.49
REC-42705658,2022-02-25,9251,96.86,70.73
REC-38663679,2023-06-04,405,85.01,63.46
REC-99125450,2023-12-21,1978,88.88,76.31
REC-74193042,2023-11-28,6063,95.76,68.0
REC-38739034,2020-07-06,1431,98.57,74.25
REC-33141548,2020-12-24,6734,99.66,78.15
REC-84226771,2022-10-06,402,86.04,86.19
REC-19518525,2022-07-07,6818,92.25,63.05
REC-99534277,2020-11-03,4370,99.08,91.78
REC-78433310,2020-09-18,7872,92.9,98.2
REC-19126002,2021-05-21,9042,92.84,69.03
REC-78905312,2023-05-28,4638,96.19,66.9
REC-85988361,2023-03-16,3837,91.6,69.99
REC-43160881,2019-09-22,3986,93.32,76.74
REC-93969764,2021-10-03,5824,96.29,68.1
REC-40244897,2023-09-12,3653,87.6,61.24
REC-64544939,2022-07-28,5803,92.18,88.42
REC-67964749,2022-02-08,1322,95.58,66.7
REC-53015114,2023-12-19,1081,94.62,92.37
REC-13713165,2021-02-15,5480,86.88,97.46
REC-60154780,2020-05-23,8443,93.67,88.77
REC-70374937,2021-12-06,6992,97.52,74.39
REC-27089453,2022-11-02,4240,87.26,78.79
REC-92529913,2023-03-14,6420,85.58,83.28
REC-64563778,2022-09-26,9470,89.83,89.59
REC-42392187,2021-10-03,923,90.51,66.97
REC-48604733,2020-12-16,8898,87.6,94.2
REC-20073766,2024-03-04,1792,99.63,62.75
REC-90506717,2023-04-04,1699,91.46,78.37
REC-66011264,2021-08-10,427,96.96,74.49
REC-85388309,2020-11-03,3822,90.67,73.16
REC-29537240,2023-04-26,9539,96.86,77.93
REC-59596286,2023-03-09,8980,98.59,84.59
REC-62783449,2023-02-24,6168,87.97,92.29
REC-72345086,2023-07-28,4841,92.45,67.46
REC-50734662,2024-01-22,4215,87.48,90.61
REC-91241436,2022-09-29,6471,96.71,66.62
REC-51358100,2019-12-03,6618,94.85,98.0
REC-78644309,2023-06-08,9156,98.93,96.31
REC-61820639,2020-11-27,2968,97.0,82.19
REC-72992151,2019-10-02,2589,91.48,62.12
REC-22212161,2024-01-26,7876,98.22,68.55
REC-55957495,2020-04-05,9196,88.15,72.07
REC-79390240,2020-05-22,759,85.89,95.29
REC-43768232,2022-07-19,901,94.21,99.72
REC-46406719,2022-05-07,1363,99.74,72.01
REC-89783556,2023-01-31,3681,88.32,67.02
REC-40580466,2021-01-24,9873,88.6,87.39
REC-53508602,2023-05-12,1388,92.37,96.91
REC-85969237,2020-03-10,2802,89.94,99.41
REC-56776651,2023-01-05,3398,87.58,84.56
REC-35749206,2019-12-26,3866,91.96,78.76
REC-79480727,2020-12-13,3594,99.55,73.77
REC-47382608,2024-07-22,2382,86.09,80.87
REC-90230057,2020-02-28,5986,99.75,63.71
REC-99883548,2024-02-02,8809,91.75,82.03
REC-92282678,2022-03-08,6508,94.96,65.79
REC-49596283,2023-03-27,3125,87.42,90.78
REC-58517955,2023-02-01,5965,94.62,70.14
REC-84209410,2024-05-18,4482,97.33,63.99
REC-37442758,2022-04-04,206,98.86,73.74
REC-88081032,2022-05-03,5853,91.16,76.33
REC-33275449,2022-08-06,5711,85.89,79.39
REC-49119248,2019-09-26,1370,98.34,81.34
REC-37613126,2022-01-18,5976,90.83,98.05
REC-34572290,2024-02-27,1199,96.84,71.25
REC-60331463,2020-12-01,8782,90.73,65.96
REC-62563720,2023-02-07,8684,93.51,81.3
REC-46338173,2023-06-19,2203,95.04,75.43
REC-82129763,2021-05-31,7525,93.94,65.34
REC-29641411,2024-04-19,4494,90.84,87.22
REC-91333763,2023-06-06,7344,98.11,62.78
REC-43894767,2022-08-09,8955,99.15,92.28
REC-60541298,2023-02-09,1757,87.66,96.07
REC-10438499,2021-05-06,6386,89.83,80.07
REC-35357498,2022-03-26,2684,91.66,83.18
REC-76445238,2020-05-20,9881,96.18,84.81
REC-83906211,2019-12-25,6372,93.39,97.57
REC-78601151,2024-03-28,6621,97.86,67.63
REC-36734831,2022-07-07,5014,89.84,95.05
REC-16844169,2022-12-26,9875,92.01,60.44
REC-94303862,2020-09-27,9187,90.62,76.92
REC-89896025,2024-02-05,8597,95.41,83.09
REC-73937051,2024-04-08,6397,86.02,76.36
REC-61926784,2022-01-31,1280,93.39,83.44
REC-26031606,2021-06-27,6106,91.75,96.12
REC-34307465,2020-06-16,5051,85.47,89.65
REC-58497553,2024-01-08,2073,88.81,73.63
REC-15507572,2024-05-12,8726,86.45,98.21
REC-47226095,2022-04-29,9160,86.9,87.97
REC-83617175,2024-02-07,6114,97.92,62.4
REC-46025956,2022-07-26,7052,91.3,93.98
REC-22870221,2021-01-11,3260,92.98,90.53
REC-37500238,2019-11-13,7653,99.35,62.37
REC-98623556,2019-11-27,9749,88.31,66.49
REC-11322863,2024-04-05,1913,93.5,69.31
REC-55312695,2021-11-13,9932,92.74,74.45
REC-48143081,2021-09-20,3084,99.3,86.55
REC-42303559,2022-04-03,5788,97.28,88.89
REC-39586634,2023-04-07,5239,88.11,75.01
REC-84170836,2023-12-19,5503,97.33,82.24
REC-41724015,2020-08-10,2870,99.47,67.37
REC-13080842,2020-03-06,173,86.48,80.9
REC-39510761,2022-11-03,6639,89.06,96.36
REC-61441896,2021-11-17,1199,92.6,95.72
REC-82707256,2023-12-26,8105,92.49,91.61
REC-31527957,2022-09-07,9953,86.66,98.38
REC-86670571,2020-09-20,6312,99.27,95.45
REC-75264320,2020-01-28,8052,91.28,71.25
REC-22842443,2020-09-23,6874,88.72,81.05
REC-64546380,2023-06-27,4475,93.95,65.58
REC-42483979,2022-03-15,837,93.35,98.73
REC-91820094,2024-07-15,7236,86.94,82.43
REC-33292561,2019-09-18,9016,89.92,76.79
REC-47509920,2023-07-10,8369,96.08,85.48
REC-10425250,2022-07-21,5138,88.68,93.95
REC-51405395,2021-09-04,579,85.5,89.24
REC-87797637,2024-08-12,2944,96.39,94.77
REC-69883280,2024-06-24,6984,90.42,71.98
REC-41162770,2024-03-15,9156,85.98,98.93
REC-21005469,2021-08-28,2147,85.66,86.3
REC-69610531,2022-08-25,1925,97.02,68.29
REC-30184404,2022-03-19,1737,93.23,87.58
REC-92551005,2022-02-02,252,96.18,86.03
REC-13090576,2024-07-16,8866,95.29,74.51
REC-46470084,2020-11-09,3786,87.4,68.18
REC-75970674,2022-11-18,6662,95.75,70.43
REC-80321416,2024-02-02,9943,87.81,89.15
REC-53228848,2021-10-10,484,99.32,88.39
REC-76978961,2020-07-24,5441,86.22,70.97
REC-92629511,2022-06-16,3076,97.39,70.5
REC-69349666,2024-01-23,8371,95.4,69.54
REC-60057985,2024-08-15,6771,98.19,61.68
REC-20382674,2021-04-22,6425,86.84,98.79
REC-32599802,2022-09-28,1435,96.42,60.82
REC-37800640,2023-07-14,2266,97.99,64.87
REC-52172791,2020-07-02,7214,92.81,65.67
REC-64371908,2020-11-30,9054,86.88,99.45
REC-43388761,2023-04-16,3939,91.33,93.97
REC-40990266,2023-03-05,3973,92.97,97.59
REC-90589106,2020-05-13,3957,86.81,66.6
REC-13258266,2020-06-14,9310,90.22,91.97
REC-96634490,2020-03-13,9883,90.09,78.73
REC-70699404,2023-04-14,2223,99.52,72.2
REC-62193231,2020-10-10,2847,85.17,90.01
REC-58254034,2023-09-20,1360,88.51,85.12
REC-12750674,2021-06-30,7447,95.13,77.54
REC-68558100,2023-06-19,3888,93.55,92.58
REC-66926814,2020-05-01,3282,87.98,86.0
REC-68701780,2022-10-23,4322,94.88,77.4
REC-56738646,2024-02-23,7303,99.33,79.28
REC-46120895,2023-02-04,3763,95.02,97.16
REC-44877696,2024-06-03,2812,93.49,80.6
REC-31219581,2024-01-31,3029,94.88,80.64
REC-39412039,2023-01-10,9216,89.97,72.63
REC-90410541,2021-11-29,3564,99.36,99.47
REC-36268050,2024-08-21,4751,91.93,93.96
REC-61196558,2023-11-29,5808,86.4,97.64
REC-16439568,2023-04-09,1637,90.43,84.33
REC-22075904,2023-05-31,5250,87.64,82.51
REC-22398601,2023-10-31,952,97.57,67.93
REC-43606927,2023-03-20,5883,99.3,82.24
REC-80498380,2021-01-19,2540,96.33,80.02
REC-70814164,2020-11-23,8718,97.11,61.78
REC-49346304,2023-12-21,4675,88.67,91.47
REC-68504671,2020-09-30,2957,87.7,89.16
REC-34967191,2023-10-17,5999,86.45,61.04
REC-64957378,2023-07-25,8365,91.43,82.14
REC-32364538,2020-10-07,9670,89.79,97.76
REC-18962912,2024-01-13,9061,89.08,78.52
REC-22384401,2024-03-02,9414,85.81,66.86
REC-86854285,2020-09-02,200,95.0,64.13
REC-48687319,2021-06-23,7657,96.96,75.14
REC-73115666,2023-07-17,4849,85.26,84.7
REC-32538675,2023-09-11,5490,88.9,96.86
REC-12306103,2019-12-12,6832,88.18,66.71
REC-90884211,2021-01-01,5587,97.05,77.47
REC-19043872,2024-06-03,3414,95.02,61.46
REC-46110491,2022-10-23,4728,95.72,97.99
REC-81666002,2020-09-04,476,88.69,67.27
REC-72080682,2023-02-22,1488,86.51,83.86
REC-34014770,2020-08-09,6661,89.03,74.78
REC-81626275,2020-09-11,6771,94.93,60.94
REC-42970120,2022-10-24,1856,95.67,64.43
REC-53684898,2024-07-13,399,87.47,67.79
REC-46552513,2022-02-17,9788,85.97,81.45
REC-12780717,2020-01-05,2236,92.58,72.58
REC-77714151,2024-02-12,1563,95.32,98.29
REC-62855703,2020-12-21,2090,94.09,73.94
REC-32414530,2020-09-01,5625,98.81,69.82
REC-72957092,2022-10-30,5143,93.37,93.15
REC-27755795,2022-04-06,1010,94.68,61.75
REC-91734449,2022-11-08,2906,85.87,60.59
REC-87022789,2022-04-01,1823,89.65,79.91
REC-72062977,2022-03-03,8877,97.0,77.97
REC-71061571,2023-10-20,7596,85.12,93.22
REC-24747331,2019-11-27,1493,99.43,92.39
REC-31754935,2020-11-18,6798,89.69,67.97
REC-19002523,2020-11-16,7174,99.11,95.32
REC-28240760,2023-04-04,1158,98.71,76.68
REC-48547666,2020-01-31,713,86.01,64.87
REC-80986823,2022-04-07,865,95.6,62.75
REC-63018273,2022-01-29,3076,99.31,92.4
REC-64210333,2021-07-02,6292,99.21,86.46
REC-72628704,2021-03-23,3647,91.46,98.79
REC-57504416,2023-10-29,3252,97.64,86.52
REC-43746338,2019-09-08,989,98.07,91.05
