record_id,date,employee_id,employee_productivity,labor_costs,hours_worked
REC-88816559,2023-05-09,EMP-3794,109.57,69598.72,49.55
REC-15731027,2020-11-15,EMP-6781,94.05,64600.83,33.51
REC-64993351,2021-11-19,EMP-8617,78.37,107540.32,52.47
REC-71960301,2020-08-30,EMP-6314,67.36,24285.59,31.01
REC-64122182,2022-05-02,EMP-8596,88.29,89803.54,30.55
REC-72329716,2020-01-17,EMP-8408,89.39,31435.78,45.93
REC-30493013,2020-10-03,EMP-3327,62.43,68201.0,34.25
REC-61749546,2023-11-30,EMP-7874,70.73,79574.4,38.88
REC-13285625,2022-01-22,EMP-3284,80.43,23378.8,30.57
REC-52509908,2022-09-26,EMP-7249,112.32,86583.69,45.1
REC-94851513,2023-04-30,EMP-3447,75.73,59411.82,46.36
REC-63609010,2022-01-28,EMP-6991,69.82,58901.15,21.57
REC-11872359,2021-11-27,EMP-8116,72.26,108818.22,33.46
REC-98821543,2021-11-29,EMP-3830,62.35,75187.06,48.94
REC-30272064,2024-01-25,EMP-4013,100.74,83774.25,26.91
REC-39124413,2022-05-01,EMP-2553,102.57,58788.09,56.88
REC-12199743,2023-05-17,EMP-7410,87.75,74880.79,36.75
REC-73389452,2021-01-26,EMP-3455,105.27,20937.34,44.11
REC-46358251,2022-05-09,EMP-6526,84.71,48104.05,29.24
REC-36542426,2023-11-06,EMP-1355,102.25,73073.64,47.21
REC-76749487,2020-12-14,EMP-7426,88.07,58383.04,28.53
REC-31248859,2024-05-24,EMP-5972,73.91,77297.57,29.35
REC-83729641,2023-05-31,EMP-5549,112.96,87722.78,33.67
REC-40566650,2020-02-14,EMP-4112,108.04,66568.72,25.44
REC-75301591,2021-04-10,EMP-9177,102.31,48363.3,26.47
REC-68096981,2020-12-06,EMP-8128,87.12,50601.5,20.64
REC-31450764,2020-02-18,EMP-8984,105.77,99179.83,47.31
REC-99360714,2021-08-16,EMP-1979,99.83,35447.1,45.21
REC-57428438,2021-03-24,EMP-2736,96.41,65616.65,52.71
REC-18979981,2019-12-22,EMP-6296,104.27,75398.57,42.16
REC-73981624,2023-09-02,EMP-5740,100.57,48343.14,36.11
REC-28988828,2021-11-18,EMP-4852,84.85,36845.22,24.73
REC-79627150,2021-01-22,EMP-9097,71.75,115166.58,52.41
REC-39045233,2023-08-23,EMP-7821,86.48,30694.93,32.57
REC-75834718,2023-05-19,EMP-1212,97.63,93547.7,31.67
REC-51340090,2020-08-27,EMP-3598,111.59,73055.94,41.37
REC-55443506,2023-11-17,EMP-6089,94.06,94929.74,40.03
REC-93011005,2020-01-06,EMP-8028,92.64,86593.28,44.61
REC-92091154,2023-06-04,EMP-2996,70.9,26018.29,30.53
REC-90411964,2022-09-13,EMP-3120,112.13,53891.04,40.16
REC-81086637,2024-06-09,EMP-5618,76.44,35962.89,38.17
REC-55781296,2023-10-18,EMP-7117,114.51,109856.84,55.8
REC-27197789,2023-07-25,EMP-7054,63.21,51777.71,55.8
REC-85876997,2023-11-11,EMP-8758,89.53,110856.9,55.14
REC-18472493,2020-08-16,EMP-1290,106.24,75576.04,49.46
REC-70005821,2020-12-04,EMP-7062,64.23,76914.13,23.79
REC-65968870,2020-09-20,EMP-5032,87.76,53593.58,48.08
REC-38112706,2022-08-23,EMP-6344,117.46,67876.65,47.08
REC-41331564,2020-06-18,EMP-6120,73.37,46143.19,24.54
REC-95076782,2021-05-26,EMP-8801,94.08,107487.8,52.46
REC-47652279,2022-01-31,EMP-6582,73.34,113912.46,37.63
REC-87473129,2021-03-16,EMP-6424,114.12,62094.35,34.6
REC-36088942,2021-02-05,EMP-3082,102.9,102478.59,56.42
REC-53195660,2023-12-30,EMP-4750,96.66,68253.95,46.89
REC-89568937,2021-12-27,EMP-4883,97.82,31945.71,38.6
REC-43433510,2024-06-16,EMP-9005,100.53,107124.08,56.21
REC-85604580,2024-08-25,EMP-8696,95.41,86597.7,35.38
REC-12603460,2021-06-22,EMP-6135,71.73,74612.53,24.2
REC-78579952,2024-08-19,EMP-2566,62.09,25966.76,33.0
REC-61558846,2019-09-14,EMP-3430,91.3,20672.51,40.01
REC-93699114,2024-02-22,EMP-6269,103.9,106443.47,54.85
REC-20912930,2024-07-10,EMP-9670,99.93,87359.8,53.68
REC-75892915,2021-03-16,EMP-8580,80.4,78126.92,43.15
REC-90879572,2023-03-18,EMP-5358,86.69,75518.43,37.52
REC-18982581,2020-04-27,EMP-8364,116.33,40000.29,36.93
REC-62288069,2021-10-05,EMP-4165,72.19,28156.63,58.83
REC-47072327,2023-11-27,EMP-3344,107.55,33917.18,49.6
REC-58826054,2020-06-20,EMP-1967,109.74,104641.72,50.13
REC-73585237,2022-06-19,EMP-5040,108.38,23469.0,53.81
REC-39975290,2019-11-21,EMP-1050,100.28,105472.94,23.98
REC-53917970,2022-02-01,EMP-6835,105.55,35736.56,40.77
REC-93302571,2020-09-15,EMP-8906,62.97,83131.61,48.67
REC-85413975,2023-01-08,EMP-3394,87.64,70334.94,36.43
REC-46608900,2022-11-05,EMP-6243,115.55,67312.16,56.11
REC-75055025,2020-07-27,EMP-6147,100.74,81827.57,49.17
REC-91170992,2022-06-03,EMP-9786,88.85,53719.82,54.02
REC-36851375,2020-12-22,EMP-4083,97.24,48131.86,42.3
REC-90206794,2019-11-30,EMP-2972,113.54,85093.08,23.68
REC-49677387,2020-05-10,EMP-1992,63.34,119711.42,29.58
REC-36164817,2023-08-01,EMP-9577,106.47,26308.13,39.79
REC-77663082,2023-10-01,EMP-5627,98.51,47336.46,36.62
REC-43316392,2023-07-13,EMP-7160,102.27,59838.11,56.3
REC-66772934,2021-12-16,EMP-1178,66.93,69954.08,34.72
REC-50020641,2019-09-20,EMP-5276,110.32,33252.08,32.91
REC-37412632,2022-06-21,EMP-3360,83.91,77796.57,28.99
REC-49742322,2020-01-16,EMP-1414,115.11,92193.04,37.82
REC-13868320,2023-07-10,EMP-7904,87.17,29326.46,37.05
REC-20564233,2022-06-07,EMP-7039,62.78,69133.56,52.96
REC-72403120,2024-07-05,EMP-3418,111.23,43938.55,40.82
REC-69953058,2020-10-07,EMP-7259,119.18,115784.02,36.35
REC-84526321,2021-06-19,EMP-3571,71.8,101351.88,58.98
REC-89704535,2020-01-31,EMP-8276,117.58,77927.36,27.77
REC-52156045,2022-01-28,EMP-2765,110.81,63572.01,25.52
REC-46715535,2022-06-02,EMP-8470,61.39,36983.79,57.13
REC-47037308,2020-02-21,EMP-4240,114.95,36150.43,57.57
REC-91408752,2020-04-08,EMP-8427,73.52,56665.76,43.64
REC-48220213,2024-04-27,EMP-3668,67.03,83176.69,20.53
REC-88716058,2022-11-29,EMP-3105,73.15,106999.93,43.1
REC-53325981,2020-06-15,EMP-1277,65.4,102711.32,44.52
REC-26631582,2023-01-23,EMP-1858,87.17,42005.72,59.36
REC-53827193,2021-11-02,EMP-8816,77.17,90085.82,57.45
REC-59502450,2021-03-08,EMP-3322,60.02,33634.67,26.44
REC-52314652,2021-09-16,EMP-7144,115.9,88244.22,51.56
REC-83836812,2023-01-23,EMP-1417,75.67,90555.18,30.99
REC-94408232,2020-06-05,EMP-8114,81.95,55144.56,32.16
REC-96748718,2019-11-04,EMP-6306,84.41,87524.76,39.21
REC-63088171,2021-06-09,EMP-3916,107.19,27180.49,43.96
REC-53836914,2021-01-20,EMP-1565,106.93,51630.76,52.78
REC-96385345,2022-12-22,EMP-5635,85.5,59004.18,48.46
REC-53488444,2023-02-03,EMP-1645,91.53,116179.3,58.64
REC-78680335,2022-02-03,EMP-1915,86.87,78248.08,25.96
REC-27698856,2020-12-23,EMP-9137,112.73,62165.83,51.83
REC-18573546,2020-09-10,EMP-2112,107.32,115736.94,48.78
REC-28778595,2022-03-17,EMP-3483,84.05,92594.32,54.12
REC-23724194,2023-11-05,EMP-9565,72.5,80330.88,33.37
REC-31928724,2023-05-07,EMP-4850,89.6,63284.02,54.98
REC-22329160,2022-04-22,EMP-6903,109.88,45076.32,27.57
REC-57926605,2020-10-13,EMP-6540,103.26,118731.31,29.99
REC-20892939,2022-09-21,EMP-7760,78.84,117971.89,55.52
REC-56113600,2020-06-26,EMP-2139,109.81,46493.58,52.05
REC-76096285,2022-10-17,EMP-7562,114.65,71925.85,22.59
REC-83163611,2024-01-11,EMP-2018,108.82,105438.89,54.33
REC-80421269,2021-05-14,EMP-7821,73.8,33527.92,43.04
REC-96143448,2023-11-01,EMP-7487,70.68,70319.78,59.52
REC-30801601,2023-06-16,EMP-9980,76.69,68123.31,51.22
REC-22008959,2022-12-20,EMP-4395,104.75,79580.33,24.72
REC-70196402,2023-09-21,EMP-3606,70.52,29120.64,47.93
REC-25468478,2021-12-14,EMP-5272,69.74,105198.48,35.89
REC-40520595,2024-06-16,EMP-4920,62.6,117861.14,28.86
REC-17585204,2023-04-08,EMP-1396,112.4,95855.51,35.87
REC-17044162,2020-06-08,EMP-4694,115.53,43107.35,53.0
REC-74249118,2023-04-06,EMP-1694,65.53,28428.0,35.27
REC-15660750,2022-10-20,EMP-4588,103.45,78017.57,37.18
REC-41227854,2021-04-02,EMP-3500,60.25,83863.61,44.97
REC-28478172,2023-05-12,EMP-9201,111.5,96461.63,36.63
REC-52877063,2023-04-17,EMP-6291,118.84,35598.9,41.81
REC-62012760,2020-06-16,EMP-7484,98.36,40943.92,36.35
REC-12584460,2020-01-05,EMP-9359,115.78,69618.03,45.6
REC-48874742,2024-01-13,EMP-9064,118.96,107116.33,33.86
REC-13155879,2022-07-29,EMP-7798,110.01,26487.84,36.87
REC-83823922,2023-08-12,EMP-2113,112.9,119789.73,31.6
REC-15386160,2021-07-29,EMP-4278,90.96,39807.87,33.58
REC-89143988,2020-12-26,EMP-1589,116.85,47883.01,29.28
REC-38029575,2023-11-18,EMP-4760,87.95,39050.18,37.65
REC-88213929,2024-02-26,EMP-9052,91.54,111143.11,42.4
REC-10959975,2024-02-18,EMP-6724,86.71,94347.49,33.03
REC-20821631,2020-05-19,EMP-7031,111.73,113590.12,35.02
REC-78336772,2022-02-21,EMP-3689,111.81,27398.24,26.9
REC-63308797,2023-08-26,EMP-4486,106.08,98557.59,49.62
REC-30435434,2023-05-22,EMP-9785,93.93,90406.56,46.35
REC-10986492,2020-05-05,EMP-5610,81.94,58829.15,28.6
REC-45654499,2023-09-24,EMP-7132,70.81,92639.27,22.57
REC-78569102,2022-03-23,EMP-7363,86.85,40301.53,46.9
REC-31456491,2020-12-06,EMP-4302,71.84,35066.27,56.69
REC-91553176,2020-10-03,EMP-5198,101.51,109798.52,56.72
REC-54893916,2022-03-23,EMP-4207,113.61,114117.53,20.42
REC-53896992,2021-10-13,EMP-5265,107.12,64693.98,38.13
REC-62698234,2024-02-13,EMP-2952,80.63,47930.88,32.83
REC-97303617,2023-04-22,EMP-5675,86.31,109045.8,21.18
REC-70619406,2022-03-08,EMP-1472,96.74,24524.65,39.05
REC-69799828,2024-07-03,EMP-9385,97.43,115852.2,55.27
REC-64450900,2020-01-28,EMP-4352,109.9,116566.52,52.37
REC-34807736,2024-05-09,EMP-2846,63.91,94744.68,31.72
REC-15591522,2020-04-26,EMP-7348,70.17,64778.27,34.71
REC-24325007,2020-01-20,EMP-4368,118.49,113197.38,35.47
REC-36862689,2024-01-14,EMP-5892,119.43,68224.05,22.17
REC-38768553,2020-08-01,EMP-5970,75.47,77353.27,24.22
REC-58444321,2024-01-05,EMP-8598,94.25,57300.02,25.6
REC-17297089,2023-04-14,EMP-4765,76.75,94190.12,28.57
REC-86080861,2023-03-08,EMP-5134,105.0,58697.87,20.78
REC-39099216,2020-06-21,EMP-9373,94.78,62349.46,46.88
REC-13196063,2023-08-15,EMP-6077,92.45,49646.78,26.76
REC-11658976,2024-07-03,EMP-4545,80.12,91339.5,25.12
REC-34282556,2021-10-28,EMP-6471,114.69,96306.17,32.16
REC-37696190,2022-09-10,EMP-9185,110.22,115932.74,30.28
REC-62153213,2021-11-01,EMP-6363,90.01,24103.32,59.63
REC-71456194,2024-08-25,EMP-7402,70.15,85913.47,29.53
REC-90773970,2020-05-13,EMP-3707,96.56,55444.5,38.32
REC-75992475,2023-12-14,EMP-8867,115.37,48770.79,51.27
REC-85273310,2019-10-22,EMP-5675,116.04,77585.26,43.77
REC-99526487,2020-08-20,EMP-5071,111.62,100296.03,42.84
REC-20425244,2023-08-10,EMP-2757,91.2,55321.08,51.39
REC-10036337,2021-03-12,EMP-1511,87.88,22730.81,39.66
REC-93117917,2021-03-21,EMP-1819,87.41,43980.16,47.71
REC-11504836,2023-01-04,EMP-5493,67.3,55214.47,44.4
REC-10001272,2020-01-20,EMP-5971,92.63,110485.16,58.1
REC-69735024,2020-05-17,EMP-7249,119.29,53743.65,51.14
REC-86250555,2023-03-18,EMP-3613,89.36,72866.03,55.87
REC-23050348,2022-03-14,EMP-1877,73.2,77810.68,31.77
REC-59398803,2022-05-04,EMP-4527,101.25,69521.67,21.28
REC-96674066,2024-08-30,EMP-4125,91.41,29816.43,43.86
REC-66796333,2023-07-16,EMP-7108,89.24,34167.16,27.89
REC-20213902,2023-06-30,EMP-5587,109.58,20735.34,45.7
REC-66034160,2021-12-03,EMP-1366,60.04,80160.94,22.65
REC-49925737,2022-07-28,EMP-1573,105.73,43489.51,32.32
REC-26116397,2021-04-05,EMP-5948,104.03,119824.61,22.1
REC-29037185,2021-06-18,EMP-5304,118.48,52673.61,56.7
REC-71327790,2021-03-30,EMP-4353,74.94,71243.35,20.26
REC-26149750,2020-05-02,EMP-1497,64.18,68132.81,48.65
REC-73955393,2021-11-15,EMP-3860,111.73,81507.96,58.48
REC-11925224,2020-07-28,EMP-2844,113.22,89736.34,59.29
REC-21555511,2023-05-11,EMP-4847,77.21,50520.57,48.55
REC-71101892,2024-03-19,EMP-5475,84.83,55126.09,26.41
REC-46247757,2019-10-27,EMP-1369,114.87,41564.32,41.14
REC-85595538,2019-09-20,EMP-8859,114.6,91676.48,41.78
REC-18493813,2023-01-11,EMP-3511,66.17,42678.52,55.94
REC-38920642,2020-08-29,EMP-2067,61.15,74169.32,48.8
REC-63356772,2019-10-13,EMP-7183,80.75,69025.52,56.28
REC-14012857,2021-02-16,EMP-1608,105.23,102163.34,52.17
REC-76763043,2023-09-23,EMP-8085,110.81,60155.2,54.08
REC-72505408,2023-08-01,EMP-7757,113.13,113971.13,49.07
REC-33491174,2023-02-11,EMP-1217,65.7,36324.4,36.08
REC-87411508,2023-10-23,EMP-1721,104.89,112275.0,55.81
REC-98128706,2022-03-30,EMP-2032,84.07,84555.63,54.72
REC-47691414,2022-09-26,EMP-5613,117.92,51519.7,21.58
REC-74313267,2023-01-11,EMP-4321,110.6,26378.2,24.19
REC-45874310,2022-03-30,EMP-1399,95.66,41528.65,39.19
REC-46502180,2020-05-31,EMP-4081,72.11,92938.84,50.72
REC-41516805,2020-09-24,EMP-8339,72.48,117497.29,33.56
REC-10261534,2020-10-25,EMP-1722,85.1,39846.9,45.78
REC-85593030,2019-10-15,EMP-8132,79.67,20105.89,37.46
REC-85020246,2021-04-16,EMP-9004,111.12,113760.38,49.05
REC-41074206,2020-08-14,EMP-1774,95.89,43611.63,57.04
REC-48455675,2019-10-21,EMP-6964,69.86,73579.42,33.7
REC-21866994,2021-04-08,EMP-7017,79.2,91582.03,30.49
REC-71237842,2019-11-24,EMP-8741,69.81,69377.63,27.63
REC-83093732,2021-06-13,EMP-3685,70.09,54361.73,22.07
REC-60099110,2023-10-05,EMP-7082,90.1,55323.93,27.43
REC-83957197,2020-11-25,EMP-9859,63.15,111164.51,26.24
REC-29554945,2021-09-22,EMP-6254,69.41,44280.61,40.77
REC-95807297,2023-05-17,EMP-6681,82.52,51895.15,39.65
REC-64626836,2024-04-01,EMP-3850,79.3,73779.34,57.3
REC-87874708,2021-04-17,EMP-7582,85.36,46410.51,37.2
REC-59943747,2020-05-26,EMP-8659,82.9,47655.13,53.07
REC-56632220,2022-03-24,EMP-5791,94.85,51809.74,52.11
REC-29814990,2023-08-11,EMP-9102,93.59,83884.87,33.23
REC-82782058,2020-12-05,EMP-7681,91.77,110029.78,57.03
REC-58362519,2023-09-13,EMP-8073,109.2,58451.53,44.78
REC-21602526,2023-04-04,EMP-5148,84.24,80690.24,22.5
REC-28473928,2019-11-08,EMP-6452,84.76,83673.76,55.53
REC-58139696,2020-08-28,EMP-8644,62.04,116327.09,52.12
REC-70501156,2021-01-30,EMP-9834,62.85,53622.64,55.48
REC-32048771,2020-12-18,EMP-1700,114.59,56175.85,46.2
REC-56097583,2023-06-16,EMP-9296,92.07,27378.53,27.88
REC-93894510,2023-10-17,EMP-3376,102.77,37744.06,45.96
REC-90368575,2023-09-05,EMP-6597,74.81,51003.89,29.46
REC-82505898,2019-11-01,EMP-3612,81.29,21799.37,49.18
REC-86999716,2023-06-29,EMP-3285,109.63,75167.97,52.49
REC-37623724,2024-08-24,EMP-7493,72.7,50870.49,39.9
REC-20971412,2021-09-24,EMP-7864,103.56,20651.3,40.65
REC-25016273,2021-05-19,EMP-9214,93.65,109121.69,31.34
REC-83014006,2022-03-06,EMP-1687,69.78,101299.01,51.84
REC-79735350,2024-07-06,EMP-2700,82.65,86588.47,34.74
REC-87237550,2023-01-01,EMP-1066,108.85,61928.7,25.78
REC-44187558,2020-02-07,EMP-3698,70.43,80602.73,41.27
REC-40438208,2022-07-05,EMP-6486,67.48,88166.13,29.1
REC-75656627,2019-09-26,EMP-2915,82.18,38836.39,37.29
REC-53686165,2020-07-16,EMP-7116,80.11,38868.07,48.98
REC-83611807,2023-05-05,EMP-7471,117.5,110940.65,29.44
REC-80212115,2023-03-16,EMP-7435,64.24,75428.27,36.19
REC-39403268,2023-11-20,EMP-6752,92.4,97547.59,59.19
REC-64760624,2024-08-03,EMP-2743,111.44,74193.42,20.0
REC-40308351,2024-05-20,EMP-8432,87.51,28996.58,26.37
REC-30897858,2022-02-21,EMP-4085,102.16,66976.06,52.18
REC-10080009,2019-12-26,EMP-9265,65.55,98425.54,35.42
REC-24468787,2023-10-25,EMP-9113,113.94,53987.42,41.92
REC-29375073,2023-01-25,EMP-2183,91.09,92021.77,51.82
REC-51145240,2023-10-21,EMP-4962,109.81,26581.5,58.06
REC-64508486,2024-01-13,EMP-5962,99.1,77899.85,57.2
REC-38084257,2023-10-26,EMP-9879,113.77,115156.12,35.2
REC-95664279,2021-08-22,EMP-2582,66.5,99701.25,42.98
REC-35636468,2020-03-08,EMP-1385,75.15,23204.01,21.18
REC-12177011,2024-02-29,EMP-1509,108.35,99118.33,20.94
REC-49699466,2019-10-31,EMP-2983,105.02,53232.71,26.08
REC-37794800,2023-04-05,EMP-4042,110.23,97846.46,33.33
REC-19574576,2024-07-27,EMP-2098,93.28,101650.15,21.21
REC-44015322,2022-05-10,EMP-8415,110.37,39375.57,55.67
REC-25965592,2024-05-16,EMP-7912,81.3,29993.14,28.73
REC-57984755,2020-03-17,EMP-7602,69.4,88051.39,53.41
REC-11418473,2021-12-12,EMP-5918,92.12,105628.77,32.49
REC-56059442,2023-03-21,EMP-7352,108.83,89132.36,37.06
REC-60320365,2023-09-11,EMP-4415,106.7,74372.75,36.64
REC-50773548,2020-08-30,EMP-8020,116.61,99902.39,31.04
REC-93115371,2023-11-17,EMP-8838,97.64,98855.02,20.93
REC-95257731,2022-08-14,EMP-1686,97.75,116007.27,54.89
REC-75945661,2023-06-25,EMP-1516,81.83,102518.24,36.24
REC-77108172,2023-05-19,EMP-6236,70.54,113136.34,36.04
REC-57177123,2019-11-05,EMP-1508,80.54,71228.16,55.5
REC-44330502,2021-01-15,EMP-8759,101.28,62915.51,41.06
REC-61506760,2022-02-12,EMP-9831,73.31,61557.86,36.49
REC-23154252,2021-04-21,EMP-7925,60.03,50190.51,36.45
REC-88802545,2023-08-29,EMP-6751,90.85,89543.58,48.76
REC-75808087,2022-08-05,EMP-1447,85.9,110163.73,41.85
REC-60998347,2023-05-25,EMP-1633,117.09,25584.68,31.86
REC-75424216,2021-08-23,EMP-2422,81.89,91760.59,45.29
REC-73736212,2023-12-27,EMP-5131,61.15,49118.27,24.8
REC-82978870,2021-07-15,EMP-2508,71.33,106713.5,56.52
REC-21135331,2024-08-31,EMP-5020,66.91,51974.55,25.94
REC-94731492,2022-07-21,EMP-2540,111.7,58171.59,44.93
REC-71026948,2023-08-27,EMP-7223,62.0,22071.19,34.36
REC-55282739,2020-10-13,EMP-4954,101.43,75360.24,35.71
REC-91014992,2022-03-01,EMP-8688,113.53,101991.27,56.1
REC-14609325,2022-12-27,EMP-6289,101.57,106670.0,53.8
REC-51582474,2023-03-20,EMP-8392,92.99,57542.05,36.17
REC-39065567,2022-09-25,EMP-7727,119.37,48819.61,21.15
REC-22744478,2023-09-08,EMP-1168,62.97,36666.26,58.51
REC-27231429,2021-01-17,EMP-1462,71.86,103701.97,50.24
REC-77953702,2021-06-06,EMP-8281,89.19,117212.69,59.21
REC-19274392,2022-01-26,EMP-9225,107.47,107376.01,26.45
REC-34324718,2020-05-26,EMP-8588,70.64,105366.58,44.65
REC-46875132,2023-10-11,EMP-7359,104.55,37374.09,56.81
REC-81895460,2020-10-07,EMP-1798,62.27,37503.27,46.42
REC-43984506,2021-02-21,EMP-2927,62.02,22574.53,31.79
REC-79355175,2021-05-13,EMP-9046,68.42,48301.61,51.67
REC-33342969,2020-12-30,EMP-8401,83.56,77466.89,27.4
REC-49378068,2023-11-09,EMP-3666,111.41,24397.82,35.13
REC-15344079,2020-07-11,EMP-5756,81.04,107793.67,59.7
REC-90681007,2023-03-17,EMP-6429,104.49,107582.25,31.09
REC-67274946,2023-11-13,EMP-2796,80.36,110003.67,44.25
REC-30776392,2022-04-02,EMP-2258,95.2,116092.58,42.47
REC-36725847,2021-08-31,EMP-8899,92.47,61401.11,25.01
REC-75263028,2021-06-13,EMP-5080,90.3,36738.1,27.87
REC-10764034,2024-05-28,EMP-7345,66.95,30163.61,31.72
REC-97761151,2020-01-26,EMP-3893,89.89,64651.12,27.43
REC-60562450,2019-10-28,EMP-1718,109.26,49799.53,33.27
REC-50570882,2022-09-20,EMP-3992,114.75,25483.28,27.59
REC-39987280,2021-11-20,EMP-6571,93.87,32499.45,20.57
REC-88325414,2022-09-15,EMP-9083,103.34,50538.97,50.25
REC-40699959,2021-01-06,EMP-8285,63.46,40649.76,55.23
REC-25581274,2021-02-25,EMP-2663,101.13,56499.39,53.18
REC-32069861,2023-12-14,EMP-3280,69.21,30012.99,49.7
REC-27716606,2019-12-10,EMP-1387,119.62,58385.68,58.5
REC-68800423,2020-03-17,EMP-9128,105.65,52580.59,26.96
REC-59214371,2022-07-17,EMP-8044,81.42,38575.35,30.45
REC-12756510,2023-05-01,EMP-9604,89.41,59135.37,43.14
REC-59430818,2020-08-21,EMP-9904,105.37,41520.72,59.52
REC-24271117,2021-08-06,EMP-7858,94.33,93716.22,33.06
REC-73573301,2020-09-10,EMP-1549,102.7,75687.28,24.13
REC-47433620,2024-06-13,EMP-8148,115.35,21061.62,21.65
REC-84797064,2021-07-29,EMP-7918,70.1,56004.01,27.4
REC-18984340,2023-10-22,EMP-2067,77.02,106977.08,37.75
REC-21709551,2021-11-11,EMP-5305,72.13,25176.98,42.25
REC-99214834,2022-07-25,EMP-6859,74.33,95329.5,36.86
REC-73703158,2022-09-09,EMP-7575,108.37,31228.14,36.37
REC-78063630,2020-01-25,EMP-4985,106.43,113085.2,26.5
REC-28458598,2024-05-28,EMP-2982,72.11,25841.32,51.7
REC-13235892,2021-12-11,EMP-3654,73.05,25467.29,41.66
REC-21593395,2020-12-14,EMP-4060,70.86,110723.38,55.2
REC-99206598,2024-01-20,EMP-4219,68.11,93942.43,46.59
REC-69874812,2020-07-21,EMP-9944,115.68,65319.71,55.71
REC-60105741,2020-02-05,EMP-5309,63.17,104815.45,56.67
REC-74139933,2023-05-24,EMP-2094,87.05,87454.1,22.83
REC-98082088,2023-07-23,EMP-4039,86.91,83305.49,46.04
REC-88130892,2020-08-11,EMP-7770,105.79,56883.42,28.49
REC-25549100,2020-07-26,EMP-1651,68.1,31468.83,34.18
REC-41171838,2020-07-14,EMP-4316,107.57,116905.53,39.8
REC-29781979,2024-06-14,EMP-5920,81.81,61343.95,46.55
REC-27879790,2020-01-10,EMP-7401,86.27,60151.11,35.58
REC-11502382,2023-12-26,EMP-7092,79.67,116598.08,36.97
REC-18052256,2020-07-25,EMP-9359,109.65,96143.43,57.75
REC-11632815,2021-02-01,EMP-2847,89.8,102804.52,46.63
REC-80405670,2020-09-02,EMP-5356,66.32,103903.55,51.06
REC-88594257,2021-06-01,EMP-9692,73.94,91698.68,51.46
REC-11188832,2022-09-29,EMP-5969,115.09,59233.82,22.06
REC-28396122,2021-01-01,EMP-6235,116.8,53795.26,38.85
REC-42705658,2022-02-25,EMP-8870,106.21,86107.31,43.92
REC-38663679,2023-06-04,EMP-4091,64.15,61059.81,52.17
REC-99125450,2023-12-21,EMP-8778,70.84,88862.7,58.25
REC-74193042,2023-11-28,EMP-8843,69.74,105640.03,46.24
REC-38739034,2020-07-06,EMP-2622,106.63,113784.02,56.22
REC-33141548,2020-12-24,EMP-7354,64.42,101633.05,23.28
REC-84226771,2022-10-06,EMP-9870,91.56,38487.93,53.53
REC-19518525,2022-07-07,EMP-3393,88.9,109356.61,35.89
REC-99534277,2020-11-03,EMP-3080,83.65,48612.78,23.4
REC-78433310,2020-09-18,EMP-3382,102.67,77305.31,28.49
REC-19126002,2021-05-21,EMP-8826,100.46,85949.38,59.68
REC-78905312,2023-05-28,EMP-2189,88.75,93467.03,52.18
REC-85988361,2023-03-16,EMP-3698,94.34,98460.22,31.88
REC-43160881,2019-09-22,EMP-7774,96.2,111367.21,38.29
REC-93969764,2021-10-03,EMP-6926,80.9,58186.5,30.98
REC-40244897,2023-09-12,EMP-5300,98.17,72897.86,30.22
REC-64544939,2022-07-28,EMP-1977,103.29,115490.37,51.13
REC-67964749,2022-02-08,EMP-1703,118.27,38161.18,22.09
REC-53015114,2023-12-19,EMP-7465,71.49,91829.76,51.6
REC-13713165,2021-02-15,EMP-4155,72.32,38091.84,57.62
REC-60154780,2020-05-23,EMP-7402,102.78,40911.22,35.76
REC-70374937,2021-12-06,EMP-4681,117.47,111817.69,54.68
REC-27089453,2022-11-02,EMP-8853,78.61,49519.12,29.76
REC-92529913,2023-03-14,EMP-9348,102.87,48693.83,34.12
REC-64563778,2022-09-26,EMP-3576,110.38,71848.36,58.94
REC-42392187,2021-10-03,EMP-9540,67.45,21187.09,40.52
REC-48604733,2020-12-16,EMP-9145,107.35,57588.85,35.36
REC-20073766,2024-03-04,EMP-8090,109.85,116234.24,57.05
REC-90506717,2023-04-04,EMP-1506,111.18,103521.05,47.23
REC-66011264,2021-08-10,EMP-2086,109.72,81808.94,59.31
REC-85388309,2020-11-03,EMP-2390,116.57,71265.23,47.12
REC-29537240,2023-04-26,EMP-1654,110.86,118198.71,20.68
REC-59596286,2023-03-09,EMP-5544,83.9,97493.14,21.43
REC-62783449,2023-02-24,EMP-5601,108.38,113390.76,52.47
REC-72345086,2023-07-28,EMP-6594,62.71,105834.2,47.52
REC-50734662,2024-01-22,EMP-9770,71.9,41586.24,49.21
REC-91241436,2022-09-29,EMP-6359,87.38,80007.41,21.06
REC-51358100,2019-12-03,EMP-8699,93.61,73662.99,40.31
REC-78644309,2023-06-08,EMP-8991,103.94,107803.28,34.63
REC-61820639,2020-11-27,EMP-3248,94.62,47742.26,22.27
